Speed;TurnRate;coordX;coordY;Yaw
0.0;1.0;4.446392089613842;-8.158710891078842;-1.414601836602552
0.0;1.0;4.446392089613842;-8.158710891078842;-1.2146018366025517
0.0;1.0;4.446392089613842;-8.158710891078842;-0.8146018366025516
0.0;1.0;4.446392089613842;-8.158710891078842;-0.4146018366025517
0.0;1.0;4.446392089613842;-8.158710891078842;-0.014601836602551682
0.0;1.0;4.446392089613842;-8.158710891078842;0.28539816339744833
0.0;1.0;4.446392089613842;-8.158710891078842;0.5853981633974483
0.5;0.0;4.446392089613842;-8.158710891078842;0.9853981633974482
0.5;0.0;4.556898348051214;-7.992012460233881;0.9853981633974482
0.0;1.0;4.639778041879243;-7.8669886371001585;1.0853981633974483
0.0;1.0;4.639778041879243;-7.8669886371001585;1.3853981633974486
0.5;0.0;4.628342927292627;-7.767644597750074;1.6853981633974489
0.0;1.0;4.611190255412702;-7.6186285387249475;1.885398163397449
0.5;0.0;4.611190255412702;-7.6186285387249475;2.185398163397449
0.5;0.0;4.495863601958775;-7.4552279175415554;2.185398163397449
0.5;0.0;4.40936861186833;-7.332677451654011;2.185398163397449
0.5;0.0;4.265210295050921;-7.128426675174771;2.185398163397449
0.0;-1.0;4.178715304960476;-7.005876209287227;2.185398163397449
0.5;0.0;4.163243411242333;-6.95833022623109;1.8853981633974488
0.5;0.0;4.070412048933476;-6.673054327894266;1.8853981633974488
0.0;-1.0;4.023996367779048;-6.530416378725854;1.7853981633974487
0.0;-1.0;4.023996367779048;-6.530416378725854;1.4853981633974485
0.5;0.0;4.023996367779048;-6.530416378725854;1.085398163397448
0.5;0.0;4.117308481312604;-6.353518528349146;1.085398163397448
0.5;0.0;4.187292566462772;-6.220845140566615;1.085398163397448
0.0;-1.0;4.25727665161294;-6.088171752784084;1.085398163397448
0.5;0.0;4.327987329731594;-6.017461074665429;0.7853981633974482
0.5;0.0;4.434053346909576;-5.911395057487447;0.7853981633974482
0.5;0.0;4.504764025028231;-5.840684379368793;0.7853981633974482
0.5;0.0;4.575474703146885;-5.769973701250138;0.7853981633974482
0.0;-1.0;4.681540720324867;-5.663907684072156;0.6853981633974482
0.5;0.0;4.727873161590404;-5.645111277863107;0.38539816339744826
0.5;0.0;4.91320292665255;-5.569925653026909;0.38539816339744826
0.5;0.0;5.098532691714697;-5.49474002819071;0.38539816339744826
0.0;-1.0;5.2375300155113065;-5.438350809563562;0.2853981633974483
0.5;0.0;5.287347805129931;-5.434086089465546;0.08539816339744827
0.5;0.0;5.436801173985805;-5.421291929171498;0.08539816339744827
0.5;0.0;5.586254542841679;-5.40849776887745;0.08539816339744827
0.5;0.0;5.785525701316178;-5.3914388884853865;0.08539816339744827
0.5;0.0;5.934979070172052;-5.378644728191339;0.08539816339744827
0.0;-1.0;6.0844324390279265;-5.365850567897291;-0.014601836602551738
0.5;0.0;6.0844324390279265;-5.365850567897291;-0.31460183660255175
0.5;0.0;6.3697083373647505;-5.458681930206148;-0.31460183660255175
0.5;0.0;6.5123462865331625;-5.5050976113605765;-0.31460183660255175
0.5;0.0;6.702530218757712;-5.566985186233148;-0.31460183660255175
0.5;0.0;6.892714150982261;-5.628872761105719;-0.31460183660255175
0.5;0.0;7.035352100150673;-5.675288442260148;-0.31460183660255175
