Speed;TurnRate;coordX;coordY;Yaw
0.0;1.0;0.0;2.0;0.7853981633974483
0.5;0.0;0.0;2.0;0.7853981633974483
0.5;0.0;0.03164906533384791;2.0387083539238473;0.8853981633974483
0.5;0.0;0.06329813066769582;2.0774167078476946;0.8853981633974483
0.5;0.0;0.09494719600154373;2.116125061771542;0.8853981633974483
0.0;1.0;0.12659626133539165;2.154833415695389;0.8853981633974483
0.0;1.0;0.12659626133539165;2.154833415695389;0.9853981633974482
0.0;1.0;0.12659626133539165;2.154833415695389;1.0853981633974483
0.0;1.0;0.12659626133539165;2.154833415695389;1.1853981633974484
0.5;0.0;0.12659626133539165;2.154833415695389;1.1853981633974484
0.5;0.0;0.12659626133539165;2.154833415695389;1.3853981633974486
0.5;0.0;0.13581315574408304;2.203976562292438;1.3853981633974486
0.5;0.0;0.14503005015277443;2.2531197088894865;1.3853981633974486
0.5;0.0;0.15424694456146582;2.351406002083584;1.3853981633974486
0.5;0.0;0.1634638389701572;2.351406002083584;1.3853981633974486
0.5;0.0;0.1726807333788486;2.4005491486806325;1.3853981633974486
0.5;0.0;0.1726807333788486;2.4005491486806325;1.3853981633974486
0.5;0.0;0.18189762778753998;2.49883544187473;1.3853981633974486
0.5;0.0;0.20033141660492276;2.5479785884717785;1.3853981633974486
0.5;0.0;0.20954831101361415;2.597121735068827;1.3853981633974486
0.5;0.0;0.21876520542230554;2.646264881665876;1.3853981633974486
0.5;0.0;0.21876520542230554;2.646264881665876;1.3853981633974486
0.5;0.0;0.22798209983099693;2.6954080282629245;1.3853981633974486
0.5;0.0;0.2464158886483797;2.793694321457022;1.3853981633974486
0.5;0.0;0.2464158886483797;2.793694321457022;1.3853981633974486
0.5;0.0;0.2648496774657625;2.891980614651119;1.3853981633974486
0.5;0.0;0.2648496774657625;2.9411237612481678;1.3853981633974486
0.5;0.0;0.28328346628314527;2.9902669078452164;1.3853981633974486
0.5;0.0;0.29250036069183666;3.039410054442265;1.3853981633974486
0.5;0.0;0.29250036069183666;3.039410054442265;1.3853981633974486
0.5;0.0;0.31093414950921944;3.1376963476363624;1.3853981633974486
0.5;0.0;0.31093414950921944;3.1376963476363624;1.3853981633974486
0.5;0.0;0.3201510439179108;3.186839494233411;1.3853981633974486
0.5;0.0;0.3385848327352936;3.2851257874275084;1.3853981633974486
0.5;0.0;0.3385848327352936;3.2851257874275084;1.3853981633974486
