Speed;TurnRate;coordX;coordY;Yaw
0.0;-1.0;11.441007501107903;-5.141559361013136;1.085398163397448
0.0;1.0;11.441007501107903;-5.141559361013136;0.5853981633974482
0.0;1.0;11.441007501107903;-5.141559361013136;0.9853981633974481
0.0;1.0;11.441007501107903;-5.141559361013136;1.3853981633974484
0.5;0.0;11.441007501107903;-5.141559361013136;1.8853981633974488
0.0;1.0;11.394591819953474;-4.998921411844724;1.8853981633974488
0.0;1.0;11.394591819953474;-4.998921411844724;2.185398163397449
0.0;1.0;11.394591819953474;-4.998921411844724;2.6853981633974495
0.5;0.0;11.394591819953474;-4.998921411844724;2.98539816339745
0.5;0.0;11.295809177908184;-4.983365395948858;2.98539816339745
0.0;1.0;11.098243893817605;-4.952253364157126;2.98539816339745
0.5;0.0;10.999276114347134;-4.966584401338165;-2.997787143782136
0.5;0.0;10.900308334876664;-4.980915438519204;-2.997787143782136
0.5;0.0;10.652888886200488;-5.016743031471801;-2.997787143782136
0.0;1.0;10.504437216994782;-5.03823958724336;-2.897787143782136
0.0;1.0;10.504437216994782;-5.03823958724336;-2.597787143782136
0.0;1.0;10.504437216994782;-5.03823958724336;-1.9977871437821353
0.5;0.0;10.504437216994782;-5.03823958724336;-1.697787143782135
0.5;0.0;10.479107263197543;-5.236629086563837;-1.697787143782135
0.5;0.0;10.472774774748233;-5.286226461393956;-1.697787143782135
0.5;0.0;10.466442286298923;-5.335823836224075;-1.697787143782135
0.5;0.0;10.447444820950993;-5.484615960714433;-1.697787143782135
0.5;0.0;10.447444820950993;-5.484615960714433;-1.697787143782135
0.5;0.0;10.441112332501683;-5.534213335544552;-1.697787143782135
0.5;0.0;10.441112332501683;-5.534213335544552;-1.697787143782135
0.5;0.0;10.339792517312725;-6.327771332826461;-1.697787143782135
0.0;-1.0;10.327127540414105;-6.426966082486699;-1.697787143782135
0.5;0.0;10.327127540414105;-6.426966082486699;-1.797787143782135
0.5;0.0;10.315875212644464;-6.4756834830717525;-1.797787143782135
0.0;-1.0;10.315875212644464;-6.4756834830717525;-1.797787143782135
0.5;0.0;10.304622884874822;-6.5244008836568055;-2.0977871437821354
0.5;0.0;10.279476149279983;-6.56761710386315;-2.0977871437821354
0.5;0.0;10.279476149279983;-6.56761710386315;-2.0977871437821354
0.5;0.0;9.927421850952229;-7.172644186751978;-2.0977871437821354
0.5;0.0;9.927421850952229;-7.172644186751978;-2.0977871437821354
0.0;1.0;9.87712837976255;-7.259076627164668;-2.0977871437821354
0.0;1.0;9.87712837976255;-7.259076627164668;-2.0977871437821354
0.5;0.0;9.87712837976255;-7.259076627164668;-1.9977871437821353
0.5;0.0;9.87079589131324;-7.308674001994787;-1.697787143782135
0.0;-1.0;9.85179842596531;-7.457466126485145;-1.797787143782135
0.5;0.0;9.85179842596531;-7.457466126485145;-2.0977871437821354
0.0;1.0;9.751211483585951;-7.630331007310525;-2.0977871437821354
0.5;0.0;9.738546506687332;-7.729525756970763;-1.697787143782135
0.5;0.0;9.725881529788712;-7.828720506631002;-1.697787143782135
0.5;0.0;9.706884064440782;-7.9775126311213596;-1.697787143782135
0.0;1.0;9.681554110643543;-8.175902130441838;-1.4977871437821348
0.5;0.0;9.695035630027116;-8.22405032495742;-1.2977871437821347
0.0;1.0;9.735480188177835;-8.368494908504164;-1.2977871437821347
0.0;1.0;9.735480188177835;-8.368494908504164;-0.7977871437821346
0.5;0.0;9.82334431939443;-8.416243148739309;-0.4977871437821346
0.5;0.0;9.911208450611024;-8.463991388974453;-0.4977871437821346
0.5;0.0;10.086936713044214;-8.559487869444741;-0.4977871437821346
0.0;-1.0;10.3065970410857;-8.678858470032601;-0.4977871437821346
0.5;0.0;10.3065970410857;-8.678858470032601;-0.8977871437821345
0.5;0.0;10.431265408035761;-8.835248361911859;-0.8977871437821345
0.5;0.0;10.493599591510792;-8.913443307851487;-0.8977871437821345
0.5;0.0;10.587100866723338;-9.03073572676093;-0.8977871437821345
0.5;0.0;10.77410341714843;-9.265320564579817;-0.8977871437821345
0.5;0.0;10.867604692360976;-9.38261298348926;-0.8977871437821345
0.5;0.0;10.961105967573522;-9.499905402398703;-0.8977871437821345
0.5;0.0;11.085774334523583;-9.65629529427796;-0.8977871437821345
0.5;0.0;11.179275609736129;-9.773587713187403;-0.8977871437821345
0.5;0.0;11.36627816016122;-10.00817255100629;-0.8977871437821345
0.5;0.0;11.428612343636251;-10.086367496945918;-0.8977871437821345
0.5;0.0;11.584447802323828;-10.28185486179499;-0.8977871437821345
0.5;0.0;11.677949077536374;-10.399147280704433;-0.8977871437821345
0.0;-1.0;11.77145035274892;-10.516439699613876;-1.0977871437821345
0.5;0.0;11.784931872132493;-10.564587894129458;-1.2977871437821347
0.5;0.0;11.838857949666785;-10.757180672191785;-1.2977871437821347
0.5;0.0;11.90626554658465;-10.997921644769693;-1.2977871437821347
0.5;0.0;11.960191624118943;-11.19051442283202;-1.2977871437821347
0.0;1.0;12.000636182269663;-11.334959006378766;-1.1977871437821346
0.5;0.0;12.027744334059259;-11.376972672090677;-0.9977871437821345
0.5;0.0;12.109068789428047;-11.50301366922641;-0.9977871437821345
0.5;0.0;12.217501396586432;-11.671068332074055;-0.9977871437821345
0.5;0.0;12.271717700165624;-11.755095663497878;-0.9977871437821345
0.0;1.0;12.353042155534412;-11.881136660633612;-0.9977871437821345
0.5;0.0;12.353042155534412;-11.881136660633612;-0.5977871437821346
0.5;0.0;12.477029615400662;-11.965558872141694;-0.5977871437821346
0.5;0.0;12.601017075266912;-12.049981083649776;-0.5977871437821346
0.5;0.0;12.80766284171066;-12.19068476949658;-0.5977871437821346
0.0;-1.0;12.97297945486566;-12.303247718174022;-0.7977871437821346
0.5;0.0;12.99575781101542;-12.347757789968108;-1.0977871437821345
0.5;0.0;13.109649591764216;-12.570308148938539;-1.0977871437821345
0.5;0.0;13.177984660213493;-12.703838364320797;-1.0977871437821345
0.0;1.0;13.24631972866277;-12.837368579703055;-0.9977871437821345
0.0;1.0;13.24631972866277;-12.837368579703055;-0.4977871437821346
0.0;1.0;13.24631972866277;-12.837368579703055;-0.19778714378213466
0.5;0.0;13.296058769279163;-12.832266831124297;0.10221285621786536
0.5;0.0;13.445275891128341;-12.816961585388023;0.10221285621786536
0.5;0.0;13.644232053593912;-12.796554591072992;0.10221285621786536
0.5;0.0;13.892927256675875;-12.771045848179202;0.10221285621786536
0.5;0.0;14.141622459757839;-12.745537105285413;0.10221285621786536
0.0;-1.0;14.290839581607017;-12.73023185954914;0.00221285621786535
0.5;0.0;14.386438390937617;-12.75957240580465;-0.29778714378213467
0.5;0.0;14.529836604933516;-12.803583225187918;-0.29778714378213467
0.5;0.0;14.673234818929416;-12.847594044571185;-0.29778714378213467
0.0;1.0;14.864432437590615;-12.906275137082208;-0.29778714378213467
0.0;1.0;14.864432437590615;-12.906275137082208;0.20221285621786536
0.5;0.0;14.864432437590615;-12.906275137082208;0.5022128562178654
0.5;0.0;14.995910364740023;-12.834070187996321;0.5022128562178654
0.5;0.0;15.25886621903884;-12.689660289824548;0.5022128562178654
0.0;1.0;15.346518170471779;-12.641523657100624;0.5022128562178654
0.5;0.0;15.3775119233685;-12.602288630894734;0.9022128562178653
0.5;0.0;15.501486934955386;-12.445348526071172;0.9022128562178653
0.5;0.0;15.656455699438993;-12.24917339504172;0.9022128562178653
0.5;0.0;15.749436958129158;-12.131468316424048;0.9022128562178653
0.5;0.0;15.842418216819322;-12.013763237806376;0.9022128562178653
0.5;0.0;15.966393228406208;-11.856823132982814;0.9022128562178653
