Speed;TurnRate;coordX;coordY;Yaw
0.0;1.0;-8.162840744094071;-2.5164431522232706;-2.0977871437821354
0.0;1.0;-8.162840744094071;-2.5164431522232706;-1.797787143782135
0.0;1.0;-8.162840744094071;-2.5164431522232706;-1.4977871437821348
0.0;1.0;-8.162840744094071;-2.5164431522232706;-1.2977871437821347
0.0;1.0;-8.162840744094071;-2.5164431522232706;-1.0977871437821345
0.0;1.0;-8.162840744094071;-2.5164431522232706;-0.7977871437821346
0.0;1.0;-8.162840744094071;-2.5164431522232706;-0.5977871437821346
0.5;0.0;-8.162840744094071;-2.5164431522232706;-0.19778714378213466
0.5;0.0;-8.064790363635533;-2.536093162196193;-0.19778714378213466
0.0;1.0;-7.917714792947725;-2.5655681771555767;-0.19778714378213466
0.5;0.0;-7.917714792947725;-2.5655681771555767;0.00221285621786535
0.0;1.0;-7.767715160202523;-2.565236248993791;0.00221285621786535
0.0;1.0;-7.767715160202523;-2.565236248993791;0.30221285621786537
0.0;1.0;-7.767715160202523;-2.565236248993791;0.6022128562178654
0.5;0.0;-7.767715160202523;-2.565236248993791;0.9022128562178653
0.5;0.0;-7.7057276544090785;-2.486766196582009;0.9022128562178653
0.5;0.0;-7.612746395718911;-2.3690611179643364;0.9022128562178653
0.5;0.0;-7.519765137028744;-2.2513560393466636;0.9022128562178653
0.5;0.0;-7.4577776312353;-2.1728859869348818;0.9022128562178653
0.5;0.0;-7.395790125441855;-2.0944159345231;0.9022128562178653
0.5;0.0;-7.302808866751688;-1.9767108559054274;0.9022128562178653
0.5;0.0;-7.240821360958243;-1.898240803493646;0.9022128562178653
0.5;0.0;-7.1788338551647985;-1.8197707510818646;0.9022128562178653
0.5;0.0;-7.0858525964746315;-1.7020656724641925;0.9022128562178653
0.5;0.0;-7.023865090681187;-1.623595620052411;0.9022128562178653
0.0;-1.0;-6.93088383199102;-1.505890541434739;0.9022128562178653
0.5;0.0;-6.93088383199102;-1.505890541434739;0.6022128562178654
0.5;0.0;-6.848475419731201;-1.4492437975846648;0.6022128562178654
0.0;-1.0;-6.724862801341474;-1.3642736818095536;0.6022128562178654
0.0;-1.0;-6.724862801341474;-1.3642736818095536;0.4022128562178654
0.0;-1.0;-6.724862801341474;-1.3642736818095536;0.20221285621786542
