Speed;TurnRate;coordX;coordY;Yaw
0.0;1.0;-14.245704248446403;-9.69592487182184;-2.897787143782136
0.0;1.0;-14.245704248446403;-9.69592487182184;-2.597787143782136
0.0;1.0;-14.245704248446403;-9.69592487182184;-2.3977871437821356
0.0;1.0;-14.245704248446403;-9.69592487182184;-2.0977871437821354
0.5;0.0;-14.245704248446403;-9.69592487182184;-1.8977871437821352
0.5;0.0;-14.277823723547256;-9.790626188176185;-1.8977871437821352
0.0;1.0;-14.326002936198535;-9.932678162707704;-1.8977871437821352
0.0;1.0;-14.326002936198535;-9.932678162707704;-1.697787143782135
0.0;1.0;-14.326002936198535;-9.932678162707704;-1.4977871437821348
0.0;1.0;-14.326002936198535;-9.932678162707704;-1.1977871437821346
0.0;1.0;-14.326002936198535;-9.932678162707704;-0.9977871437821345
0.0;1.0;-14.326002936198535;-9.932678162707704;-0.8977871437821345
0.0;1.0;-14.326002936198535;-9.932678162707704;-0.5977871437821346
0.0;1.0;-14.326002936198535;-9.932678162707704;-0.39778714378213464
0.0;1.0;-14.326002936198535;-9.932678162707704;-0.19778714378213466
0.5;0.0;-14.326002936198535;-9.932678162707704;0.00221285621786535
0.5;0.0;-14.176003303453335;-9.932346234545916;0.00221285621786535
0.5;0.0;-14.076003548289869;-9.932124949104724;0.00221285621786535
0.5;0.0;-13.876004037962936;-9.93168237822234;0.00221285621786535
0.5;0.0;-13.726004405217736;-9.93135045006055;0.00221285621786535
0.5;0.0;-13.62600465005427;-9.931129164619358;0.00221285621786535
0.5;0.0;-13.526004894890804;-9.930907879178166;0.00221285621786535
0.5;0.0;-13.426005139727337;-9.930686593736974;0.00221285621786535
0.5;0.0;-13.32600538456387;-9.930465308295782;0.00221285621786535
0.5;0.0;-13.226005629400404;-9.93024402285459;0.00221285621786535
0.5;0.0;-13.126005874236938;-9.930022737413397;0.00221285621786535
0.5;0.0;-12.926006363910005;-9.929580166531013;0.00221285621786535
0.5;0.0;-12.826006608746539;-9.92935888108982;0.00221285621786535
0.0;-1.0;-12.726006853583073;-9.929137595648628;0.00221285621786535
0.0;-1.0;-12.726006853583073;-9.929137595648628;-0.19778714378213466
0.0;-1.0;-12.726006853583073;-9.929137595648628;-0.39778714378213464
0.0;-1.0;-12.726006853583073;-9.929137595648628;-0.6977871437821346
0.5;0.0;-12.726006853583073;-9.929137595648628;-0.9977871437821345
0.5;0.0;-12.67179055000388;-10.01316492707245;-0.9977871437821345
0.5;0.0;-12.617574246424688;-10.097192258496273;-0.9977871437821345
0.5;0.0;-12.5362497910559;-10.223233255632007;-0.9977871437821345
0.0;1.0;-12.509141639266304;-10.265246921343918;-0.9977871437821345
0.5;0.0;-12.509141639266304;-10.265246921343918;-0.7977871437821346
0.5;0.0;-12.439312398451776;-10.336828183747334;-0.7977871437821346
0.5;0.0;-12.369483157637248;-10.40840944615075;-0.7977871437821346
0.5;0.0;-12.264739296415456;-10.515781339755875;-0.7977871437821346
0.0;1.0;-12.159995435193665;-10.623153233361;-0.7977871437821346
0.5;0.0;-12.159995435193665;-10.623153233361;-0.5977871437821346
0.5;0.0;-12.077337128616165;-10.679434707699722;-0.5977871437821346
0.5;0.0;-11.994678822038665;-10.735716182038443;-0.5977871437821346
0.5;0.0;-11.912020515461165;-10.791997656377164;-0.5977871437821346
0.5;0.0;-11.788033055594916;-10.876419867885247;-0.5977871437821346
0.5;0.0;-11.664045595728666;-10.960842079393329;-0.5977871437821346
0.5;0.0;-11.581387289151166;-11.01712355373205;-0.5977871437821346
0.5;0.0;-11.457399829284917;-11.101545765240132;-0.5977871437821346
0.0;-1.0;-11.416070675996167;-11.129686502409493;-0.5977871437821346
0.0;-1.0;-11.416070675996167;-11.129686502409493;-0.7977871437821346
0.0;-1.0;-11.416070675996167;-11.129686502409493;-1.0977871437821345
0.5;0.0;-11.416070675996167;-11.129686502409493;-1.3977871437821348
0.5;0.0;-11.407463306819102;-11.178940062644767;-1.3977871437821348
0.5;0.0;-11.39024856846497;-11.277447183115314;-1.3977871437821348
0.5;0.0;-11.37303383011084;-11.37595430358586;-1.3977871437821348
0.5;0.0;-11.35581909175671;-11.474461424056408;-1.3977871437821348
0.0;-1.0;-11.329996984225513;-11.622222104762228;-1.3977871437821348
0.5;0.0;-11.329996984225513;-11.622222104762228;-1.697787143782135
0.5;0.0;-11.342661961124133;-11.721416854422467;-1.697787143782135
0.5;0.0;-11.361659426472063;-11.870208978912824;-1.697787143782135
0.5;0.0;-11.374324403370682;-11.969403728573063;-1.697787143782135
0.5;0.0;-11.386989380269302;-12.068598478233302;-1.697787143782135
0.5;0.0;-11.405986845617232;-12.21739060272366;-1.697787143782135
0.5;0.0;-11.424984310965161;-12.366182727214017;-1.697787143782135
0.5;0.0;-11.443981776313091;-12.514974851704375;-1.697787143782135
0.0;-1.0;-11.45664675321171;-12.614169601364614;-1.697787143782135
0.5;0.0;-11.45664675321171;-12.614169601364614;-1.8977871437821352
0.5;0.0;-11.50482596586299;-12.756221575896133;-1.8977871437821352
0.5;0.0;-11.520885703413416;-12.803572234073306;-1.8977871437821352
0.5;0.0;-11.553005178514269;-12.898273550427652;-1.8977871437821352
0.5;0.0;-11.601184391165548;-13.04032552495917;-1.8977871437821352
0.0;-1.0;-11.6333038662664;-13.135026841313516;-1.8977871437821352
0.5;0.0;-11.65845060186124;-13.178243061519861;-2.0977871437821354
0.5;0.0;-11.733890808645759;-13.307891722138896;-2.0977871437821354
0.5;0.0;-11.809331015430278;-13.43754038275793;-2.0977871437821354
0.5;0.0;-11.909917957809636;-13.61040526358331;-2.0977871437821354
0.5;0.0;-11.960211428999315;-13.696837703996;-2.0977871437821354
0.5;0.0;-12.035651635783834;-13.826486364615034;-2.0977871437821354
0.5;0.0;-12.085945106973513;-13.912918805027724;-2.0977871437821354
0.5;0.0;-12.161385313758032;-14.042567465646759;-2.0977871437821354
0.5;0.0;-12.236825520542551;-14.172216126265793;-2.0977871437821354
0.5;0.0;-12.28711899173223;-14.258648566678483;-2.0977871437821354
0.5;0.0;-12.33741246292191;-14.345081007091173;-2.0977871437821354
0.5;0.0;-12.387705934111588;-14.431513447503862;-2.0977871437821354
0.5;0.0;-12.437999405301268;-14.517945887916552;-2.0977871437821354
0.5;0.0;-12.488292876490947;-14.604378328329242;-2.0977871437821354
0.5;0.0;-12.538586347680626;-14.690810768741931;-2.0977871437821354
0.5;0.0;-12.614026554465145;-14.820459429360966;-2.0977871437821354
0.5;0.0;-12.664320025654824;-14.906891869773656;-2.0977871437821354
0.0;1.0;-12.714613496844503;-14.993324310186345;-1.9977871437821353
0.0;1.0;-12.714613496844503;-14.993324310186345;-1.797787143782135
0.0;1.0;-12.714613496844503;-14.993324310186345;-1.697787143782135
0.0;1.0;-12.714613496844503;-14.993324310186345;-1.3977871437821348
0.0;1.0;-12.714613496844503;-14.993324310186345;-1.1977871437821346
0.5;0.0;-12.714613496844503;-14.993324310186345;-0.9977871437821345
0.5;0.0;-12.606180889686119;-15.16137897303399;-0.9977871437821345
0.0;1.0;-12.551964586106926;-15.245406304457813;-0.9977871437821345
0.5;0.0;-12.551964586106926;-15.245406304457813;-0.6977871437821346
0.5;0.0;-12.475337998644644;-15.309658667012702;-0.6977871437821346
0.0;-1.0;-12.36039811745122;-15.406037210845035;-0.6977871437821346
0.5;0.0;-12.36039811745122;-15.406037210845035;-0.8977871437821345
0.5;0.0;-12.29806393397619;-15.484232156784664;-0.8977871437821345
0.5;0.0;-12.204562658763644;-15.601524575694107;-0.8977871437821345
0.0;1.0;-12.142228475288613;-15.679719521633736;-0.8977871437821345
0.0;1.0;-12.142228475288613;-15.679719521633736;-0.5977871437821346
0.0;1.0;-12.142228475288613;-15.679719521633736;-0.29778714378213467
0.5;0.0;-12.142228475288613;-15.679719521633736;0.00221285621786535
0.5;0.0;-11.992228842543414;-15.679387593471947;0.00221285621786535
0.5;0.0;-11.892229087379947;-15.679166308030755;0.00221285621786535
0.0;-1.0;-11.742229454634748;-15.678834379868967;0.00221285621786535
0.5;0.0;-11.742229454634748;-15.678834379868967;-0.29778714378213467
0.5;0.0;-11.598831240638848;-15.722845199252234;-0.29778714378213467
0.5;0.0;-11.503232431308248;-15.752185745507745;-0.29778714378213467
0.5;0.0;-11.407633621977649;-15.781526291763257;-0.29778714378213467
0.5;0.0;-11.264235407981749;-15.825537111146524;-0.29778714378213467
0.5;0.0;-11.16863659865115;-15.854877657402035;-0.29778714378213467
0.5;0.0;-11.07303778932055;-15.884218203657547;-0.29778714378213467
0.5;0.0;-10.97743897998995;-15.913558749913058;-0.29778714378213467
0.5;0.0;-10.88184017065935;-15.94289929616857;-0.29778714378213467
0.5;0.0;-10.78624136132875;-15.97223984242408;-0.29778714378213467
0.0;1.0;-10.64284314733285;-16.016250661807348;-0.29778714378213467
0.5;0.0;-10.64284314733285;-16.016250661807348;0.00221285621786535
0.5;0.0;-10.492843514587651;-16.01591873364556;0.00221285621786535
0.0;1.0;-10.392843759424185;-16.015697448204367;0.00221285621786535
0.5;0.0;-10.392843759424185;-16.015697448204367;0.10221285621786536
0.5;0.0;-10.2933656781914;-16.005493951046855;0.10221285621786536
0.5;0.0;-10.144148556342222;-15.990188705310583;0.10221285621786536
0.5;0.0;-10.044670475109436;-15.979985208153067;0.10221285621786536
0.0;1.0;-9.94519239387665;-15.969781710995552;0.10221285621786536
0.5;0.0;-9.94519239387665;-15.969781710995552;0.30221285621786537
0.5;0.0;-9.754256352492702;-15.910255010258606;0.30221285621786537
0.0;1.0;-9.658788331800727;-15.880491659890133;0.30221285621786537
0.5;0.0;-9.658788331800727;-15.880491659890133;0.6022128562178654
0.5;0.0;-9.57637991954091;-15.82384491604006;0.6022128562178654
