Speed;TurnRate;coordX;coordY;Yaw
0.0;1.0;-9.411563095021277;-15.710551428339912;0.6022128562178654
0.0;1.0;-9.411563095021277;-15.710551428339912;0.8022128562178653
0.0;1.0;-9.411563095021277;-15.710551428339912;1.0022128562178654
0.5;0.0;-9.411563095021277;-15.710551428339912;1.3022128562178656
0.0;1.0;-9.371758201065077;-15.565929264004234;1.3022128562178656
0.0;1.0;-9.371758201065077;-15.565929264004234;1.5022128562178658
0.0;1.0;-9.371758201065077;-15.565929264004234;1.702212856217866
0.0;1.0;-9.371758201065077;-15.565929264004234;2.002212856217866
0.0;1.0;-9.371758201065077;-15.565929264004234;2.202212856217866
0.0;1.0;-9.371758201065077;-15.565929264004234;2.5022128562178665
0.0;1.0;-9.371758201065077;-15.565929264004234;2.8022128562178668
0.0;1.0;-9.371758201065077;-15.565929264004234;-3.080972450961719
0.0;1.0;-9.371758201065077;-15.565929264004234;-2.780972450961719
0.5;0.0;-9.371758201065077;-15.565929264004234;-2.4809724509617186
0.5;0.0;-9.490199974500538;-15.657970267396543;-2.4809724509617186
0.5;0.0;-9.608641747935998;-15.750011270788852;-2.4809724509617186
0.5;0.0;-9.727083521371458;-15.84205227418116;-2.4809724509617186
0.5;0.0;-9.885005885952072;-15.964773612037572;-2.4809724509617186
0.5;0.0;-9.963967068242379;-16.026134280965778;-2.4809724509617186
0.5;0.0;-10.08240884167784;-16.11817528435809;-2.4809724509617186
0.5;0.0;-10.2008506151133;-16.210216287750406;-2.4809724509617186
0.5;0.0;-10.279811797403607;-16.271576956678615;-2.4809724509617186
0.0;-1.0;-10.358772979693914;-16.332937625606824;-2.4809724509617186
0.0;-1.0;-10.358772979693914;-16.332937625606824;-2.780972450961719
0.5;0.0;-10.358772979693914;-16.332937625606824;-2.980972450961719
0.5;0.0;-10.506842222285275;-16.356927194140273;-2.980972450961719
0.0;-1.0;-10.654911464876637;-16.38091676267372;-2.980972450961719
0.5;0.0;-10.654911464876637;-16.38091676267372;2.902212856217867
0.5;0.0;-10.752059986058935;-16.357206747235253;2.902212856217867
0.5;0.0;-10.849208507241233;-16.333496731796785;2.902212856217867
0.0;-1.0;-10.946357028423531;-16.309786716358317;2.902212856217867
0.5;0.0;-10.946357028423531;-16.309786716358317;2.7022128562178667
0.5;0.0;-11.036858594220703;-16.267248890975956;2.7022128562178667
0.5;0.0;-11.127360160017876;-16.224711065593596;2.7022128562178667
0.5;0.0;-11.263112508713634;-16.160904327520054;2.7022128562178667
0.5;0.0;-11.398864857409393;-16.097097589446513;2.7022128562178667
0.5;0.0;-11.534617206105152;-16.03329085137297;2.7022128562178667
0.5;0.0;-11.625118771902324;-15.99075302599061;2.7022128562178667
0.5;0.0;-11.760871120598082;-15.926946287917069;2.7022128562178667
0.5;0.0;-11.896623469293841;-15.863139549843527;2.7022128562178667
0.5;0.0;-12.077626600888186;-15.778063899078806;2.7022128562178667
0.5;0.0;-12.213378949583944;-15.714257161005264;2.7022128562178667
0.5;0.0;-12.349131298279703;-15.650450422931723;2.7022128562178667
0.5;0.0;-12.484883646975462;-15.586643684858181;2.7022128562178667
0.5;0.0;-12.62063599567122;-15.52283694678464;2.7022128562178667
0.0;-1.0;-12.801639127265565;-15.437761296019918;2.7022128562178667
0.5;0.0;-12.801639127265565;-15.437761296019918;2.5022128562178665
0.5;0.0;-12.875527788446684;-15.37037831783654;2.4022128562178664
0.5;0.0;-12.949416449627803;-15.302995339653162;2.4022128562178664
