Speed;TurnRate;coordX;coordY;Yaw
0.5;0.0;0.03535533905932738;2.0353553390593273;0.7853981633974483
-0.5;0.0;0.14142135623730953;2.1414213562373092;0.7853981633974483
0.0;-1.0;-1.3877787807814457E-17;2.0;0.7853981633974483
0.0;-1.0;-1.3877787807814457E-17;2.0;0.18539816339744838
0.0;-1.0;-1.3877787807814457E-17;2.0;-0.21460183660255164
0.0;-1.0;-1.3877787807814457E-17;2.0;-0.5146018366025517
0.0;-1.0;-1.3877787807814457E-17;2.0;-0.8146018366025516
0.0;-1.0;-1.3877787807814457E-17;2.0;-1.3146018366025518
0.0;-1.0;-1.3877787807814457E-17;2.0;-1.614601836602552
0.5;0.0;-0.021468970693994633;1.9548437900467677;-2.0146018366025524
0.0;-1.0;-0.06440691208198387;1.864531370140303;-2.1146018366025525
0.5;0.0;-0.10176579999454251;1.8313001574941044;-2.414601836602553
0.5;0.0;-0.21384246373221844;1.7316065195555084;-2.414601836602553
0.5;0.0;-0.3259191274698944;1.6319128816169124;-2.414601836602553
0.5;0.0;-0.5500724549452461;1.4325256057397204;-2.414601836602553
0.5;0.0;-0.6621491186829219;1.3328319678011245;-2.414601836602553
0.5;0.0;-0.8115846703331563;1.1999071172163298;-2.414601836602553
0.5;0.0;-0.9236613340708321;1.1002134792777338;-2.414601836602553
0.0;1.0;-1.0730968857210665;0.9672886286929391;-2.414601836602553
0.5;0.0;-1.0730968857210665;0.9672886286929391;-2.0146018366025524
0.5;0.0;-1.1804417391910393;0.7415075789267774;-2.0146018366025524
0.5;0.0;-1.2877865926610121;0.5157265291606158;-2.0146018366025524
0.5;0.0;-1.4166004168249795;0.24478926944122179;-2.0146018366025524
0.5;0.0;-1.4810073289069632;0.10932063958152471;-2.0146018366025524
0.5;0.0;-1.5668832116829414;-0.07130420023140469;-2.0146018366025524
0.5;0.0;-1.6527590944589197;-0.2519290400443341;-2.0146018366025524
0.5;0.0;-1.738634977234898;-0.4325538798572634;-2.0146018366025524
0.5;0.0;-1.8459798307048707;-0.6583349296234251;-2.0146018366025524
0.5;0.0;-1.9533246841748435;-0.8841159793895867;-2.0146018366025524
0.5;0.0;-1.9962626255628326;-0.9744283992960514;-2.0146018366025524
0.5;0.0;-2.0606695376448165;-1.1098970291557484;-2.0146018366025524
0.5;0.0;-2.1680143911147893;-1.33567807892191;-2.0146018366025524
0.0;-1.0;-2.232421303196773;-1.471146708781607;-2.2146018366025526
0.5;0.0;-2.269780191109332;-1.5043779214278057;-2.414601836602553
0.5;0.0;-2.3818568548470083;-1.6040715593664017;-2.414601836602553
0.5;0.0;-2.4939335185846847;-1.7037651973049976;-2.414601836602553
0.5;0.0;-2.606010182322361;-1.8034588352435936;-2.414601836602553
0.5;0.0;-2.792804621885155;-1.969614898474587;-2.414601836602553
0.5;0.0;-2.9795990614479493;-2.1357709617055805;-2.414601836602553
0.5;0.0;-3.1663935010107433;-2.3019270249365738;-2.414601836602553
0.5;0.0;-3.241111276835861;-2.368389450228971;-2.414601836602553
0.5;0.0;-3.427905716398655;-2.5345455134599644;-2.414601836602553
0.0;1.0;-3.5773412680488903;-2.667470364044759;-2.3146018366025527
0.5;0.0;-3.5773412680488903;-2.667470364044759;-1.9146018366025523
0.5;0.0;-3.644755734218105;-2.855766114796389;-1.9146018366025523
0.5;0.0;-3.695316583845016;-2.9969879278601113;-1.9146018366025523
0.5;0.0;-3.745877433471927;-3.1382097409238336;-1.9146018366025523
0.0;-1.0;-3.8132918996411416;-3.3265054916754635;-1.9146018366025523
0.5;0.0;-3.8132918996411416;-3.3265054916754635;-2.1146018366025525
0.5;0.0;-3.8909013416027696;-3.4548673805615526;-2.1146018366025525
0.5;0.0;-4.020250411538816;-3.668803862038368;-2.1146018366025525
0.5;0.0;-4.123729667487654;-3.83995304721982;-2.1146018366025525
0.0;-1.0;-4.201339109449282;-3.968314936105909;-2.1146018366025525
0.5;0.0;-4.201339109449282;-3.968314936105909;-2.414601836602553
0.5;0.0;-4.350774661099517;-4.101239786690705;-2.414601836602553
0.5;0.0;-4.537569100662311;-4.267395849921701;-2.414601836602553
0.5;0.0;-4.687004652312546;-4.400320700506497;-2.414601836602553
0.5;0.0;-4.87379909187534;-4.566476763737493;-2.414601836602553
0.5;0.0;-4.985875755613017;-4.66617040167609;-2.414601836602553
0.5;0.0;-5.135311307263252;-4.799095252260886;-2.414601836602553
0.5;0.0;-5.322105746826046;-4.965251315491882;-2.414601836602553
0.5;0.0;-5.50890018638884;-5.131407378722877;-2.414601836602553
0.5;0.0;-5.658335738039075;-5.264332229307674;-2.414601836602553
